date,ticker,action,price,shares,weight,combo_rank,rebalance_id,pnl,reason
2006-07-07,HST,TAKE_PROFIT,10.847791200538099,12149.204862708046,0.0,,0,0.794992917158317,risk_exit
2006-07-11,CRM,STOP,5.718566431280439,20300.932911115608,0.0,,0,-0.3165932226995988,risk_exit
2006-09-21,DIS,TAKE_PROFIT,24.58338665830177,5496.659453383825,0.0,,0,0.7931478223001462,risk_exit
2006-09-29,ALGN,TAKE_PROFIT,11.579999923706055,17385.343846947577,0.0,,0,0.9828766474560084,risk_exit
2006-10-03,VMC,BUY,61.95534217185764,61.454815891595445,0.04999999999999999,1.0,28,0.0,rebalance
2006-10-03,EFX,BUY,29.800157440749306,176.83499815959476,0.04999999999999999,2.0,28,0.0,rebalance
2006-10-03,BSX,BUY,14.550000190734863,1342.6142902262245,0.04999999999999999,3.0,28,0.0,rebalance
2006-10-03,STE,BUY,17.614185769224736,180.80569191182985,0.04999999999999999,4.0,28,0.0,rebalance
2006-10-03,BKR,BUY,32.30001723651548,911.134942155345,0.04999999999999999,5.0,28,0.0,rebalance
2006-10-03,DGX,BUY,38.64560626068094,458.27627605484304,0.04999999999999999,6.0,28,0.0,rebalance
2006-10-03,HST,BUY,11.310554894773285,11897.529707533715,0.04999999999999999,7.0,28,0.0,rebalance
2006-10-03,IBM,BUY,41.82063382425429,67.83224414031883,0.04999999999999999,8.0,28,0.0,rebalance
2006-10-03,SPGI,BUY,38.536038617516056,309.9931368140119,0.04999999999999999,9.0,28,0.0,rebalance
2006-10-03,CRM,BUY,8.665088185401366,15529.653823559142,0.04999999999999999,10.0,28,0.0,rebalance
2006-10-03,ALGN,BUY,11.0,12233.256384855998,0.04999999999999999,11.0,28,0.0,rebalance
2006-10-03,GD,BUY,47.13529669972342,259.42754988227307,0.04999999999999999,12.0,28,0.0,rebalance
2006-10-03,DIS,BUY,24.24924604466211,5557.1698528179095,0.04999999999999999,13.0,28,0.0,rebalance
2006-10-03,AMGN,BUY,47.053039452086914,135.65163940206912,0.04999999999999999,14.0,28,0.0,rebalance
2006-10-03,EXPE,BUY,20.232591518072145,42.942027353317826,0.04999999999999999,15.0,28,0.0,rebalance
2006-10-03,CMI,BUY,19.30554772910877,320.58214167417646,0.04999999999999999,16.0,28,0.0,rebalance
2006-10-03,TXT,BUY,40.130378719304574,262.7973835132425,0.04999999999999999,17.0,28,0.0,rebalance
2006-10-03,OKE,BUY,6.107388245322784,1741.8693635780473,0.04999999999999999,18.0,28,0.0,rebalance
2006-10-03,CHRW,BUY,28.028866982896023,1130.386217383881,0.04999999999999999,19.0,28,0.0,rebalance
2006-10-03,INTU,BUY,28.138705328836203,192.86409813032242,0.04999999999999999,20.0,28,0.0,rebalance
2006-12-06,TXT,TAKE_PROFIT,44.609589561347,3358.2818107423973,0.0,,0,0.7999517179930613,risk_exit
2007-01-04,CHRW,SELL,28.1205692142858,4808.343995241905,0.0,,29,-0.20710286103790831,rebalance
2007-01-04,VMC,BUY,71.53304890558289,133.390528825111,0.04999999999999999,1.0,29,0.0,rebalance
2007-01-04,EFX,BUY,32.838643528517984,75.11040859512559,0.04999999999999999,2.0,29,0.0,rebalance
2007-01-04,BSX,BUY,16.739999771118164,537.3139743601969,0.04999999999999999,3.0,29,0.0,rebalance
2007-01-04,STE,BUY,18.71767838628192,149.8212747034877,0.04999999999999999,4.0,29,0.0,rebalance
2007-01-04,DGX,BUY,37.13152294650042,443.9877559139659,0.04999999999999999,5.0,29,0.0,rebalance
2007-01-04,BKR,BUY,34.23276732268138,92.97091929153703,0.04999999999999999,6.0,29,0.0,rebalance
2007-01-04,HST,BUY,12.09275121798842,148.2408009243445,0.04999999999999999,7.0,29,0.0,rebalance
2007-01-04,IBM,BUY,49.83213344787947,294.5770758485778,0.04999999999999999,8.0,29,0.0,rebalance
2007-01-04,SPGI,BUY,44.886718254255385,246.78226405169744,0.04999999999999999,9.0,29,0.0,rebalance
2007-01-04,CRM,BUY,8.849400203228477,931.0541340063373,0.04999999999999999,10.0,29,0.0,rebalance
2007-01-04,ALGN,BUY,13.4399995803833,1394.8573285969069,0.04999999999999999,11.0,29,0.0,rebalance
2007-01-04,GD,BUY,47.58364824419072,202.530165994468,0.04999999999999999,12.0,29,0.0,rebalance
2007-01-04,DIS,BUY,27.455217875528312,251.3228398368783,0.04999999999999999,13.0,29,0.0,rebalance
2007-01-04,EXPE,BUY,27.32375614776921,1329.6175120478238,0.04999999999999999,14.0,29,0.0,rebalance
2007-01-04,AMGN,BUY,46.372274313261386,277.11517782537976,0.04999999999999999,15.0,29,0.0,rebalance
2007-01-04,CMI,BUY,19.083728270561135,651.7827944601331,0.04999999999999999,16.0,29,0.0,rebalance
2007-01-04,TXT,BUY,43.39273146886965,3356.770805363676,0.04999999999999999,17.0,29,0.0,rebalance
2007-01-04,OKE,BUY,6.899653130166375,948.0131020654953,0.04999999999999999,18.0,29,0.0,rebalance
2007-01-04,INTU,BUY,25.882712578250405,840.2221330443026,0.04999999999999999,19.0,29,0.0,rebalance
2007-01-04,UNP,BUY,15.4180288031955,9450.51707161247,0.04999999999999999,20.0,29,0.0,rebalance
2007-02-15,CMI,TAKE_PROFIT,23.46519545365474,7632.6214413656535,0.0,,0,0.8030558626456941,risk_exit
2007-02-22,VMC,TAKE_PROFIT,97.32679129245392,2036.387918663929,0.0,,0,0.9470976154137183,risk_exit
2007-04-03,VMC,BUY,92.50829134021427,1632.4110613851904,0.04999999999999999,1.0,30,0.0,rebalance
2007-04-03,EFX,BUY,30.452278261542777,523.0402507795543,0.04999999999999999,2.0,30,0.0,rebalance
2007-04-03,BSX,BUY,14.699999809265137,1570.9853772627648,0.04999999999999999,3.0,30,0.0,rebalance
2007-04-03,STE,BUY,19.699180398640152,116.79284301085136,0.04999999999999999,4.0,30,0.0,rebalance
2007-04-03,BKR,BUY,32.47623060278203,394.50469020229866,0.04999999999999999,5.0,30,0.0,rebalance
2007-04-03,DGX,BUY,36.25087204894254,242.55369398731955,0.04999999999999999,6.0,30,0.0,rebalance
2007-04-03,HST,BUY,13.408875501929181,784.3065134273711,0.04999999999999999,7.0,30,0.0,rebalance
2007-04-03,IBM,BUY,49.057194213510826,154.9839544587735,0.04999999999999999,8.0,30,0.0,rebalance
2007-04-03,SPGI,BUY,42.01034771052176,349.23397563650224,0.04999999999999999,9.0,30,0.0,rebalance
2007-04-03,CRM,BUY,10.790812296437673,2467.2892650057875,0.04999999999999999,10.0,30,0.0,rebalance
2007-04-03,GD,BUY,49.401623643491035,4.592681834767973,0.04999999999999999,11.0,30,0.0,rebalance
2007-04-03,ALGN,BUY,15.739999771118164,1244.1704033414426,0.04999999999999999,12.0,30,0.0,rebalance
2007-04-03,DIS,BUY,27.75224704779079,135.62792564021856,0.04999999999999999,13.0,30,0.0,rebalance
2007-04-03,AMGN,BUY,37.261991054573784,911.4331158454497,0.04999999999999999,14.0,30,0.0,rebalance
2007-04-03,EXPE,BUY,29.926018983302555,285.4615657776576,0.04999999999999999,15.0,30,0.0,rebalance
2007-04-03,CMI,BUY,23.725084048082703,6364.861827722949,0.04999999999999999,16.0,30,0.0,rebalance
2007-04-03,TXT,BUY,42.142618283161475,225.48238450035888,0.04999999999999999,17.0,30,0.0,rebalance
2007-04-03,OKE,BUY,7.328723904667158,520.3105873777058,0.04999999999999999,18.0,30,0.0,rebalance
2007-04-03,INTU,BUY,23.792856918056316,715.1101118302831,0.04999999999999999,19.0,30,0.0,rebalance
2007-04-03,UNP,BUY,17.149802307464025,648.1540931590644,0.04999999999999999,20.0,30,0.0,rebalance
2007-04-24,OKE,TAKE_PROFIT,7.498706440850216,20598.631499936477,0.0,,0,0.7983163107097224,risk_exit
2007-04-27,ALGN,TAKE_PROFIT,23.56999969482422,9594.228652917649,0.0,,0,1.14272724498402,risk_exit
2007-06-20,EXPE,TAKE_PROFIT,37.88895055746441,5045.913265054468,0.0,,0,0.9478261860505071,risk_exit
2007-07-03,VMC,BUY,92.51959014856914,211.44532026078696,0.04999999999999999,1.0,31,0.0,rebalance
2007-07-03,EFX,BUY,36.97860338411278,345.72768945043754,0.04999999999999999,2.0,31,0.0,rebalance
2007-07-03,BSX,BUY,15.579999923706055,676.4647794189368,0.04999999999999999,3.0,31,0.0,rebalance
2007-07-03,STE,BUY,22.84981095252448,199.8364573337658,0.04999999999999999,4.0,31,0.0,rebalance
2007-07-03,DGX,BUY,37.53962779910499,378.7038817518105,0.04999999999999999,5.0,31,0.0,rebalance
2007-07-03,BKR,BUY,41.51226765112098,540.3722783925823,0.04999999999999999,6.0,31,0.0,rebalance
2007-07-03,HST,BUY,12.021121619640615,2928.912631153935,0.04999999999999999,7.0,31,0.0,rebalance
2007-07-03,IBM,BUY,54.43350206420789,55.560761525027374,0.04999999999999999,8.0,31,0.0,rebalance
2007-07-03,SPGI,BUY,46.10719204130259,105.14108641261419,0.04999999999999999,9.0,31,0.0,rebalance
2007-07-03,CRM,BUY,10.623704836240568,2062.714578650137,0.04999999999999999,10.0,31,0.0,rebalance
2007-07-03,ALGN,BUY,24.350000381469727,7005.200488428284,0.04999999999999999,11.0,31,0.0,rebalance
2007-07-03,GD,BUY,51.00838065375253,286.902409568886,0.04999999999999999,12.0,31,0.0,rebalance
2007-07-03,DIS,BUY,28.10761070251465,626.3529314600182,0.04999999999999999,13.0,31,0.0,rebalance
2007-07-03,AMGN,BUY,36.848198995573796,575.7678161418244,0.04999999999999999,14.0,31,0.0,rebalance
2007-07-03,EXPE,BUY,37.8629255753875,4504.464658565621,0.04999999999999999,15.0,31,0.0,rebalance
2007-07-03,CMI,BUY,34.734963294732694,1454.2538008069914,0.04999999999999999,16.0,31,0.0,rebalance
2007-07-03,TXT,BUY,52.50888849256636,333.1200717545703,0.04999999999999999,17.0,31,0.0,rebalance
2007-07-03,OKE,BUY,8.406002711770155,20296.016379893852,0.04999999999999999,18.0,31,0.0,rebalance
2007-07-03,INTU,BUY,25.882708201866727,247.5989763929565,0.04999999999999999,19.0,31,0.0,rebalance
2007-07-03,UNP,BUY,19.530794216678554,65.90374559992779,0.04999999999999999,20.0,31,0.0,rebalance
2007-07-24,IBM,TAKE_PROFIT,59.50022406779626,3133.701335959437,0.0,,0,0.7848398875539744,risk_exit
2007-09-19,CMI,TAKE_PROFIT,44.6943545254285,4910.608026915957,0.0,,0,0.883843885857188,risk_exit
2007-09-28,GD,TAKE_PROFIT,55.11371666798237,3343.7470270072427,0.0,,0,0.8127017480608247,risk_exit
2007-10-02,VMC,BUY,73.92038469202816,523.2976123514495,0.04999999999999999,1.0,32,0.0,rebalance
2007-10-02,EFX,BUY,31.48925174288144,943.5092710320469,0.04999999999999999,2.0,32,0.0,rebalance
2007-10-02,BSX,BUY,14.140000343322754,1425.112796518195,0.04999999999999999,3.0,32,0.0,rebalance
2007-10-02,STE,BUY,20.571064052767625,1040.2086960303568,0.04999999999999999,4.0,32,0.0,rebalance
2007-10-02,DGX,BUY,41.259106550515796,303.41278399194834,0.04999999999999999,5.0,32,0.0,rebalance
2007-10-02,BKR,BUY,44.5609955570991,182.92447800728587,0.04999999999999999,6.0,32,0.0,rebalance
2007-10-02,HST,BUY,11.69732399024223,766.930056071169,0.04999999999999999,7.0,32,0.0,rebalance
2007-10-02,IBM,BUY,61.776532021799426,2832.141453490238,0.04999999999999999,8.0,32,0.0,rebalance
2007-10-02,SPGI,BUY,35.03239584891583,1294.0565323526725,0.04999999999999999,9.0,32,0.0,rebalance
2007-10-02,CRM,BUY,12.99026268766925,2588.7360340249616,0.04999999999999999,10.0,32,0.0,rebalance
2007-10-02,ALGN,BUY,27.040000915527344,535.3754959590342,0.04999999999999999,11.0,32,0.0,rebalance
2007-10-02,GD,BUY,55.392574879249985,3158.2488946277813,0.04999999999999999,12.0,32,0.0,rebalance
2007-10-02,DIS,BUY,28.197127308405985,133.20683673370058,0.04999999999999999,13.0,32,0.0,rebalance
2007-10-02,AMGN,BUY,37.60237432608622,21.515551878255792,0.04999999999999999,14.0,32,0.0,rebalance
2007-10-02,EXPE,BUY,43.57489817533546,491.8008853561296,0.04999999999999999,15.0,32,0.0,rebalance
2007-10-02,CMI,BUY,43.37310754466204,4031.369322095262,0.04999999999999999,16.0,32,0.0,rebalance
2007-10-02,TXT,BUY,59.01620707358972,286.73768336526973,0.04999999999999999,17.0,32,0.0,rebalance
2007-10-02,OKE,BUY,7.934305876079426,1738.879913210978,0.04999999999999999,18.0,32,0.0,rebalance
2007-10-02,INTU,BUY,27.168111454371672,157.1401793665009,0.04999999999999999,19.0,32,0.0,rebalance
2007-10-02,UNP,BUY,19.33392550202501,306.4045903544884,0.04999999999999999,20.0,32,0.0,rebalance
2007-11-08,VMC,STOP,65.22484768515014,2367.153993997427,0.0,,0,-0.2949297112701481,risk_exit
2007-11-09,ALGN,STOP,16.739999771118164,6469.82499246925,0.0,,0,-0.31252568752084087,risk_exit
2007-12-18,BSX,STOP,11.529999732971191,12374.458465880101,0.0,,0,-0.3012121373956854,risk_exit
2007-12-21,CRM,TAKE_PROFIT,15.97364844527899,13467.397237184867,0.0,,0,0.8434490340433958,risk_exit
2008-01-03,VMC,BUY,62.25731448400191,2593.7586118706145,0.04999999999999999,1.0,33,0.0,rebalance
2008-01-03,EFX,BUY,29.027532911467972,4.569997793885705,0.04999999999999999,2.0,33,0.0,rebalance
2008-01-03,BSX,BUY,11.470000267028809,14074.19808061514,0.04999999999999999,3.0,33,0.0,rebalance
2008-01-03,STE,BUY,21.295277789201958,927.1824790028686,0.04999999999999999,4.0,33,0.0,rebalance
2008-01-03,DGX,BUY,37.75728488174067,33.641914796841775,0.04999999999999999,5.0,33,0.0,rebalance
2008-01-03,BKR,BUY,39.58512914321234,150.72259162890305,0.04999999999999999,6.0,33,0.0,rebalance
2008-01-03,HST,BUY,8.989696437588151,2995.4749927928788,0.04999999999999999,7.0,33,0.0,rebalance
2008-01-03,IBM,BUY,54.47159407785214,130.6882705566045,0.04999999999999999,8.0,33,0.0,rebalance
2008-01-03,SPGI,BUY,28.894251801657372,591.8805861593246,0.04999999999999999,9.0,33,0.0,rebalance
2008-01-03,CRM,BUY,14.744906350057217,10945.609826205338,0.04999999999999999,10.0,33,0.0,rebalance
2008-01-03,ALGN,BUY,16.540000915527344,9759.95401896592,0.04999999999999999,11.0,33,0.0,rebalance
2008-01-03,GD,BUY,57.19999966441356,336.64944121574354,0.04999999999999999,12.0,33,0.0,rebalance
2008-01-03,DIS,BUY,26.223232066846016,46.17106263068035,0.04999999999999999,13.0,33,0.0,rebalance
2008-01-03,AMGN,BUY,30.988256750887174,558.4319409673335,0.04999999999999999,14.0,33,0.0,rebalance
2008-01-03,EXPE,BUY,39.90570996969172,31.961977907643814,0.04999999999999999,15.0,33,0.0,rebalance
2008-01-03,CMI,BUY,40.68248110845144,63.975785389278826,0.04999999999999999,16.0,33,0.0,rebalance
2008-01-03,TXT,BUY,62.166307005261245,366.06406683884234,0.04999999999999999,17.0,33,0.0,rebalance
2008-01-03,OKE,BUY,7.395099062198687,209.32181493524695,0.04999999999999999,18.0,33,0.0,rebalance
2008-01-03,INTU,BUY,27.159359343776885,492.50110951077386,0.04999999999999999,19.0,33,0.0,rebalance
2008-01-03,UNP,BUY,21.120790259794365,1401.068282542973,0.04999999999999999,20.0,33,0.0,rebalance
2008-01-04,AMGN,STOP,30.894823068810602,5208.440569397958,0.0,,0,-0.2975720445790978,risk_exit
2008-01-17,CMI,STOP,30.14898759958279,3967.393536705983,0.0,,0,-0.3048921484692363,risk_exit
2008-03-10,ALGN,STOP,11.149999618530273,9759.95401896592,0.0,,0,-0.325876723013786,risk_exit
2008-04-02,VMC,BUY,58.610390146737664,17.73353035997934,0.04999999999999999,1.0,34,0.0,rebalance
2008-04-02,EFX,BUY,29.654517517246386,399.86481820133486,0.04999999999999999,2.0,34,0.0,rebalance
2008-04-02,BSX,BUY,13.579999923706055,2803.164072018315,0.04999999999999999,3.0,34,0.0,rebalance
2008-04-02,STE,BUY,20.37298130058702,65.83522725439798,0.04999999999999999,4.0,34,0.0,rebalance
2008-04-02,DGX,BUY,34.51923860479378,159.5450563659815,0.04999999999999999,5.0,34,0.0,rebalance
2008-04-02,BKR,BUY,34.526553521497526,355.9163579945566,0.04999999999999999,6.0,34,0.0,rebalance
2008-04-02,HST,BUY,8.983215500588456,915.2838529997607,0.04999999999999999,7.0,34,0.0,rebalance
2008-04-02,IBM,BUY,60.94435705301175,451.47794791431033,0.04999999999999999,8.0,34,0.0,rebalance
2008-04-02,SPGI,BUY,26.519804070442568,185.89115235681584,0.04999999999999999,9.0,34,0.0,rebalance
